year,sex,address,agegp,death,pop
78,2,33,Y30_34,0,13485
78,2,33,Y35_39,0,11047.5
78,2,33,Y40_44,0,7358
78,2,33,Y45_49,0,8173.5
78,2,33,Y50_54,0,7943
78,2,33,Y55_59,0,7062.5
78,2,33,Y60_64,2,5930.5
78,2,33,Y65_69,2,4483
78,2,33,Y70_74,1,3165.5
78,2,33,Y75_79,1,2183.5
78,2,33,Y80_84,1,1341
78,2,33,Y85ABO,2,850
78,2,34,Y00_04,0,17351.5
78,2,34,Y05_09,0,19870
78,2,34,Y10_14,0,20301.5
78,2,34,Y15_19,0,21195
78,2,34,Y20_24,2,23316.5
78,2,34,Y25_29,0,21347
78,2,34,Y30_34,1,16980
78,2,34,Y35_39,0,14324
78,2,34,Y40_44,1,9134
78,2,34,Y45_49,0,10818.5
78,2,34,Y50_54,1,10202
78,2,34,Y55_59,0,8919.5
78,2,34,Y60_64,2,6959.5
78,2,34,Y65_69,2,5461.5
78,2,34,Y70_74,0,3940
78,2,34,Y75_79,3,2841.5
78,2,34,Y80_84,1,1570
78,2,34,Y85ABO,0,758.5
78,2,35,Y00_04,0,22628
78,2,35,Y05_09,0,24660
78,2,35,Y10_14,0,23841.5
78,2,35,Y15_19,0,25061
78,2,35,Y20_24,0,27897.5
78,2,35,Y25_29,0,25299
78,2,35,Y30_34,0,19151.5
78,2,35,Y35_39,2,16105.5
78,2,35,Y40_44,0,10934
78,2,35,Y45_49,2,12190
78,2,35,Y50_54,0,11954.5
78,2,35,Y55_59,2,11277.5
78,2,35,Y60_64,3,9675.5
78,2,35,Y65_69,1,7274.5
78,2,35,Y70_74,3,5187.5
78,2,35,Y75_79,1,3734
78,2,35,Y80_84,2,2257.5
78,2,35,Y85ABO,1,1316
78,2,36,Y00_04,0,52969
78,2,36,Y05_09,0,66065.5
78,2,36,Y10_14,0,62485.5
78,2,36,Y15_19,0,55167
78,2,36,Y20_24,0,56570
78,2,36,Y25_29,1,58471.5
78,2,36,Y30_34,0,53690.5
78,2,36,Y35_39,1,44326.5
78,2,36,Y40_44,3,27131.5
78,2,36,Y45_49,1,25267
78,2,36,Y50_54,2,22647
78,2,36,Y55_59,1,19563
78,2,36,Y60_64,4,15704
78,2,36,Y65_69,8,11750.5
78,2,36,Y70_74,2,8357
78,2,36,Y75_79,1,5819
78,2,36,Y80_84,1,2996
78,2,36,Y85ABO,0,1548.5
78,2,37,Y00_04,0,52610
78,2,37,Y05_09,0,62239
78,2,37,Y10_14,0,60681
78,2,37,Y15_19,0,55885
78,2,37,Y20_24,0,59413.5
78,2,37,Y25_29,1,56021.5
78,2,37,Y30_34,0,46490
78,2,37,Y35_39,0,39230
78,2,37,Y40_44,3,25689.5
78,2,37,Y45_49,1,26495.5
78,2,37,Y50_54,2,26630
78,2,37,Y55_59,4,24689.5
78,2,37,Y60_64,0,20019
78,2,37,Y65_69,7,15463.5
78,2,37,Y70_74,2,11121.5
78,2,37,Y75_79,6,8281.5
78,2,37,Y80_84,2,4382
78,2,37,Y85ABO,0,1990
78,2,38,Y00_04,0,21958
78,2,38,Y05_09,0,23845
78,2,38,Y10_14,0,22908
78,2,38,Y15_19,0,24400
78,2,38,Y20_24,0,27106
78,2,38,Y25_29,0,24973.5
78,2,38,Y30_34,0,19441
78,2,38,Y35_39,0,16230
78,2,38,Y40_44,0,11490
78,2,38,Y45_49,2,12176
78,2,38,Y50_54,2,12023.5
78,2,38,Y55_59,1,11164
78,2,38,Y60_64,1,9013
78,2,38,Y65_69,3,6892
78,2,38,Y70_74,0,4905.5
78,2,38,Y75_79,1,3551.5
78,2,38,Y80_84,1,1921.5
78,2,38,Y85ABO,1,774.5
78,2,39,Y00_04,0,30084.5
78,2,39,Y05_09,0,31896
78,2,39,Y10_14,0,34261
78,2,39,Y15_19,0,35098
78,2,39,Y20_24,0,39819.5
78,2,39,Y25_29,0,31514
78,2,39,Y30_34,0,23820
78,2,39,Y35_39,1,21057.5
78,2,39,Y40_44,0,16398
78,2,39,Y45_49,0,18545.5
78,2,39,Y50_54,0,18995
78,2,39,Y55_59,1,18029
78,2,39,Y60_64,5,14539
78,2,39,Y65_69,0,11110.5
78,2,39,Y70_74,4,8316
78,2,39,Y75_79,2,6125
78,2,39,Y80_84,2,2988.5
78,2,39,Y85ABO,2,1369.5
78,2,40,Y00_04,0,21313
78,2,40,Y05_09,0,21386.5
78,2,40,Y10_14,0,22252
78,2,40,Y15_19,0,24891.5
78,2,40,Y20_24,0,29549.5
78,2,40,Y25_29,0,24599
78,2,40,Y30_34,0,17253.5
78,2,40,Y35_39,0,14800
78,2,40,Y40_44,0,11233.5
78,2,40,Y45_49,0,13383
78,2,40,Y50_54,1,14567
78,2,40,Y55_59,2,14126.5
78,2,40,Y60_64,2,11146
78,2,40,Y65_69,2,8314.5
78,2,40,Y70_74,0,5858.5
78,2,40,Y75_79,2,4612.5
78,2,40,Y80_84,2,2297
78,2,40,Y85ABO,3,1034
78,2,41,Y00_04,0,38568
78,2,41,Y05_09,0,44163.5
78,2,41,Y10_14,0,44119.5
78,2,41,Y15_19,0,41990.5
78,2,41,Y20_24,0,49109
78,2,41,Y25_29,0,47724.5
78,2,41,Y30_34,3,38780
78,2,41,Y35_39,1,32050
78,2,41,Y40_44,0,21306
78,2,41,Y45_49,0,22715
78,2,41,Y50_54,4,23940.5
78,2,41,Y55_59,3,22949.5
78,2,41,Y60_64,1,18067
78,2,41,Y65_69,1,13637
78,2,41,Y70_74,4,9614
78,2,41,Y75_79,3,7874.5
78,2,41,Y80_84,3,3787
78,2,41,Y85ABO,1,1730
78,2,42,Y00_04,0,41738
78,2,42,Y05_09,0,50765
78,2,42,Y10_14,0,52853
78,2,42,Y15_19,0,52781.5
78,2,42,Y20_24,0,53177.5
78,2,42,Y25_29,0,50884.5
78,2,42,Y30_34,0,46164
78,2,42,Y35_39,3,40497.5
78,2,42,Y40_44,0,25965.5
78,2,42,Y45_49,1,24549.5
78,2,42,Y50_54,2,22086
78,2,42,Y55_59,2,18698
78,2,42,Y60_64,4,15289.5
78,2,42,Y65_69,6,11840
78,2,42,Y70_74,3,7909
78,2,42,Y75_79,3,5636.5
78,2,42,Y80_84,1,2584
78,2,42,Y85ABO,0,1159.5
78,2,43,Y00_04,0,32968.5
78,2,43,Y05_09,0,38880
78,2,43,Y10_14,0,40717.5
78,2,43,Y15_19,0,40789.5
78,2,43,Y20_24,0,45226
78,2,43,Y25_29,0,40282.5
78,2,43,Y30_34,2,33903.5
78,2,43,Y35_39,0,29200.5
78,2,43,Y40_44,0,19849
78,2,43,Y45_49,0,20140.5
78,2,43,Y50_54,0,19562.5
78,2,43,Y55_59,5,17964.5
78,2,43,Y60_64,3,14465
78,2,43,Y65_69,1,11598
78,2,43,Y70_74,8,7946.5
78,2,43,Y75_79,3,5421.5
78,2,43,Y80_84,1,2373
78,2,43,Y85ABO,0,1002.5
78,2,44,Y00_04,0,3254
78,2,44,Y05_09,0,3936
78,2,44,Y10_14,0,4406.5
78,2,44,Y15_19,0,5016.5
78,2,44,Y20_24,0,5150
78,2,44,Y25_29,0,3835
78,2,44,Y30_34,0,3040.5
78,2,44,Y35_39,1,2847
78,2,44,Y40_44,0,2028
78,2,44,Y45_49,0,1928.5
78,2,44,Y50_54,0,2133.5
78,2,44,Y55_59,0,2180.5
78,2,44,Y60_64,0,1830.5
78,2,44,Y65_69,0,1521
78,2,44,Y70_74,0,1017.5
78,2,44,Y75_79,0,864.5
78,2,44,Y80_84,0,511
78,2,44,Y85ABO,0,326
78,2,45,Y00_04,0,12192
78,2,45,Y05_09,0,14822.5
78,2,45,Y10_14,0,15909
78,2,45,Y15_19,0,17233.5
78,2,45,Y20_24,0,17029.5
78,2,45,Y25_29,1,14846
78,2,45,Y30_34,0,13030.5
78,2,45,Y35_39,0,11409.5
78,2,45,Y40_44,0,7988
78,2,45,Y45_49,0,7877
78,2,45,Y50_54,0,7407
78,2,45,Y55_59,2,6477
78,2,45,Y60_64,0,5298
78,2,45,Y65_69,1,3954.5
78,2,45,Y70_74,2,2578.5
78,2,45,Y75_79,0,1840.5
78,2,45,Y80_84,1,1024.5
78,2,45,Y85ABO,0,506.5
78,2,46,Y00_04,0,8688.5
78,2,46,Y05_09,0,10819.5
78,2,46,Y10_14,0,11496.5
78,2,46,Y15_19,0,13522
78,2,46,Y20_24,0,13110.5
78,2,46,Y25_29,0,10062.5
78,2,46,Y30_34,0,8407.5
78,2,46,Y35_39,0,7625
78,2,46,Y40_44,0,5486.5
78,2,46,Y45_49,0,5528.5
78,2,46,Y50_54,0,5515.5
78,2,46,Y55_59,0,4921
78,2,46,Y60_64,0,4224.5
78,2,46,Y65_69,0,3121.5
78,2,46,Y70_74,0,2035
78,2,46,Y75_79,0,1359.5
78,2,46,Y80_84,1,707.5
78,2,46,Y85ABO,0,324
79,2,01,Y00_04,0,94375
79,2,01,Y05_09,0,114604.5
79,2,01,Y10_14,0,119043
79,2,01,Y15_19,0,107082
79,2,01,Y20_24,1,114955.5
79,2,01,Y25_29,1,136951.5
79,2,01,Y30_34,2,147598
79,2,01,Y35_39,3,136266.5
79,2,01,Y40_44,1,89964
79,2,01,Y45_49,2,65978.5
79,2,01,Y50_54,0,56214
79,2,01,Y55_59,8,44919
79,2,01,Y60_64,3,38626
79,2,01,Y65_69,15,30629.5
79,2,01,Y70_74,7,20236.5
79,2,01,Y75_79,18,13256.5
79,2,01,Y80_84,8,6587
79,2,01,Y85ABO,6,4026.5
79,2,02,Y00_04,0,48872.5
79,2,02,Y05_09,0,64703.5
79,2,02,Y10_14,0,71753
79,2,02,Y15_19,0,62456
79,2,02,Y20_24,0,61070.5
79,2,02,Y25_29,0,65328
79,2,02,Y30_34,0,68650
79,2,02,Y35_39,1,65737
79,2,02,Y40_44,0,41684.5
79,2,02,Y45_49,1,31467.5
79,2,02,Y50_54,1,27223
79,2,02,Y55_59,2,20728
79,2,02,Y60_64,0,16237.5
79,2,02,Y65_69,3,12299
79,2,02,Y70_74,3,7404.5
79,2,02,Y75_79,3,4998
79,2,02,Y80_84,1,2229.5
79,2,02,Y85ABO,0,1000
79,2,11,Y00_04,0,12316.5
79,2,11,Y05_09,0,14579.5
79,2,11,Y10_14,0,16011.5
79,2,11,Y15_19,0,15875
79,2,11,Y20_24,0,16871
79,2,11,Y25_29,0,16835.5
79,2,11,Y30_34,0,15949
79,2,11,Y35_39,0,14162.5
79,2,11,Y40_44,0,8865
79,2,11,Y45_49,1,7619
79,2,11,Y50_54,4,7667
79,2,11,Y55_59,1,6283.5
79,2,11,Y60_64,2,5499.5
79,2,11,Y65_69,2,4171
79,2,11,Y70_74,4,2718
79,2,11,Y75_79,0,1784.5
79,2,11,Y80_84,0,1004.5
79,2,11,Y85ABO,0,572.5
79,2,12,Y00_04,0,12725.5
79,2,12,Y05_09,0,14959
79,2,12,Y10_14,0,15044.5
79,2,12,Y15_19,0,13646.5
79,2,12,Y20_24,0,14420
79,2,12,Y25_29,0,15624
79,2,12,Y30_34,0,14763.5
79,2,12,Y35_39,0,12935.5
79,2,12,Y40_44,1,8234.5
79,2,12,Y45_49,0,7089
79,2,12,Y50_54,0,6428
79,2,12,Y55_59,0,5397.5
79,2,12,Y60_64,0,4968
79,2,12,Y65_69,2,3699
79,2,12,Y70_74,1,2345
79,2,12,Y75_79,1,1534.5
79,2,12,Y80_84,0,825.5
79,2,12,Y85ABO,1,449.5
79,2,17,Y00_04,0,28409.5
79,2,17,Y05_09,0,38989
79,2,17,Y10_14,0,39319
79,2,17,Y15_19,0,31585
79,2,17,Y20_24,0,32243.5
79,2,17,Y25_29,0,37482.5
79,2,17,Y30_34,0,38269.5
79,2,17,Y35_39,0,35021.5
79,2,17,Y40_44,2,21605.5
79,2,17,Y45_49,1,16864
79,2,17,Y50_54,0,14476
79,2,17,Y55_59,3,11423
79,2,17,Y60_64,3,9706.5
79,2,17,Y65_69,3,7082.5
79,2,17,Y70_74,3,4833.5
79,2,17,Y75_79,3,3173
79,2,17,Y80_84,1,1654.5
79,2,17,Y85ABO,1,773.5
79,2,21,Y00_04,0,25043.5
79,2,21,Y05_09,0,32947
79,2,21,Y10_14,0,34619.5
79,2,21,Y15_19,0,28724.5
79,2,21,Y20_24,1,30267.5
79,2,21,Y25_29,0,33808
79,2,21,Y30_34,0,33116.5
79,2,21,Y35_39,0,29244
79,2,21,Y40_44,1,18471.5
79,2,21,Y45_49,1,14841.5
79,2,21,Y50_54,1,13930
79,2,21,Y55_59,3,11608
79,2,21,Y60_64,1,9070.5
79,2,21,Y65_69,7,7023.5
79,2,21,Y70_74,3,4772
79,2,21,Y75_79,1,3262.5
79,2,21,Y80_84,2,1558.5
79,2,21,Y85ABO,3,717.5
79,2,22,Y00_04,0,8539
79,2,22,Y05_09,0,11698
79,2,22,Y10_14,0,13114
79,2,22,Y15_19,0,11339.5
79,2,22,Y20_24,0,12035
79,2,22,Y25_29,0,11858.5
79,2,22,Y30_34,1,10888.5
79,2,22,Y35_39,0,10164
79,2,22,Y40_44,0,6963
79,2,22,Y45_49,0,6057
79,2,22,Y50_54,0,5981
79,2,22,Y55_59,3,5337.5
79,2,22,Y60_64,0,4183
79,2,22,Y65_69,2,3113.5
79,2,22,Y70_74,2,2089.5
79,2,22,Y75_79,0,1476.5
79,2,22,Y80_84,0,762
79,2,22,Y85ABO,0,347
79,2,31,Y00_04,0,124849
79,2,31,Y05_09,0,154008.5
79,2,31,Y10_14,0,151310.5
79,2,31,Y15_19,1,129055
79,2,31,Y20_24,0,130285
79,2,31,Y25_29,1,151781
79,2,31,Y30_34,2,155544.5
79,2,31,Y35_39,3,132552.5
79,2,31,Y40_44,2,80706
79,2,31,Y45_49,2,62921.5
79,2,31,Y50_54,5,53166.5
79,2,31,Y55_59,4,41234
79,2,31,Y60_64,4,34734.5
79,2,31,Y65_69,5,26314.5
79,2,31,Y70_74,12,17339
79,2,31,Y75_79,11,11457.5
79,2,31,Y80_84,7,5698.5
79,2,31,Y85ABO,4,3137.5
79,2,32,Y00_04,0,53510.5
79,2,32,Y05_09,0,68619.5
79,2,32,Y10_14,0,68041
79,2,32,Y15_19,0,60479
79,2,32,Y20_24,0,61648
79,2,32,Y25_29,0,63987
79,2,32,Y30_34,0,61565.5
79,2,32,Y35_39,1,53432
79,2,32,Y40_44,2,33291.5
79,2,32,Y45_49,3,26900.5
79,2,32,Y50_54,0,23345.5
79,2,32,Y55_59,6,18276
79,2,32,Y60_64,3,15645.5
79,2,32,Y65_69,3,11541.5
79,2,32,Y70_74,8,7774.5
79,2,32,Y75_79,2,5174.5
79,2,32,Y80_84,2,2987.5
79,2,32,Y85ABO,2,1954.5
79,2,33,Y00_04,0,15758
79,2,33,Y05_09,0,16600.5
79,2,33,Y10_14,0,16418.5
79,2,33,Y15_19,0,16325
79,2,33,Y20_24,0,18099.5
79,2,33,Y25_29,0,17373
79,2,33,Y30_34,0,13834
79,2,33,Y35_39,0,11657.5
79,2,33,Y40_44,0,7969.5
79,2,33,Y45_49,0,7828.5
79,2,33,Y50_54,1,8056.5
79,2,33,Y55_59,0,7217
79,2,33,Y60_64,1,6247
79,2,33,Y65_69,0,4752.5
79,2,33,Y70_74,1,3316.5
79,2,33,Y75_79,0,2269
79,2,33,Y80_84,1,1378
79,2,33,Y85ABO,2,900.5
79,2,34,Y00_04,0,17068
79,2,34,Y05_09,0,19273.5
79,2,34,Y10_14,0,20380.5
79,2,34,Y15_19,0,20493
79,2,34,Y20_24,0,23019.5
79,2,34,Y25_29,0,21276.5
79,2,34,Y30_34,2,17413.5
79,2,34,Y35_39,1,15015.5
79,2,34,Y40_44,0,9795
79,2,34,Y45_49,0,10283
79,2,34,Y50_54,1,10463.5
79,2,34,Y55_59,1,9117.5
79,2,34,Y60_64,0,7345.5
79,2,34,Y65_69,3,5677
79,2,34,Y70_74,4,4073.5
79,2,34,Y75_79,2,2931.5
79,2,34,Y80_84,0,1643.5
79,2,34,Y85ABO,1,831
79,2,35,Y00_04,0,22128.5
79,2,35,Y05_09,0,23980
79,2,35,Y10_14,0,24226
79,2,35,Y15_19,0,24082
79,2,35,Y20_24,0,27288.5
79,2,35,Y25_29,0,25103
79,2,35,Y30_34,0,19652
79,2,35,Y35_39,2,16758.5
79,2,35,Y40_44,0,11726
79,2,35,Y45_49,1,11675.5
79,2,35,Y50_54,1,12065
79,2,35,Y55_59,1,11415
79,2,35,Y60_64,2,10130
79,2,35,Y65_69,4,7636
79,2,35,Y70_74,2,5338.5
79,2,35,Y75_79,2,3877.5
79,2,35,Y80_84,0,2329
79,2,35,Y85ABO,3,1381.5
79,2,36,Y00_04,0,52438
79,2,36,Y05_09,0,64561.5
79,2,36,Y10_14,0,65035.5
79,2,36,Y15_19,0,55609
79,2,36,Y20_24,0,56436
79,2,36,Y25_29,0,59068
79,2,36,Y30_34,1,54792
79,2,36,Y35_39,1,47338.5
79,2,36,Y40_44,0,29974.5
79,2,36,Y45_49,2,24974.5
79,2,36,Y50_54,2,23390
79,2,36,Y55_59,4,20219
79,2,36,Y60_64,0,16613.5
79,2,36,Y65_69,7,12262.5
79,2,36,Y70_74,3,8613.5
79,2,36,Y75_79,3,6013
79,2,36,Y80_84,1,3174
79,2,36,Y85ABO,2,1629
79,2,37,Y00_04,0,51534
79,2,37,Y05_09,0,60187.5
79,2,37,Y10_14,0,61980.5
79,2,37,Y15_19,0,55260.5
79,2,37,Y20_24,0,58275.5
79,2,37,Y25_29,0,55929
79,2,37,Y30_34,1,47261.5
79,2,37,Y35_39,0,40804.5
79,2,37,Y40_44,2,27975
79,2,37,Y45_49,1,25445
79,2,37,Y50_54,5,26867.5
79,2,37,Y55_59,2,25186.5
79,2,37,Y60_64,4,20857.5
79,2,37,Y65_69,4,15997.5
79,2,37,Y70_74,3,11564
79,2,37,Y75_79,0,8369
79,2,37,Y80_84,5,4648
79,2,37,Y85ABO,1,2161.5
79,2,38,Y00_04,0,21698.5
79,2,38,Y05_09,0,23335.5
79,2,38,Y10_14,0,23129
79,2,38,Y15_19,0,23566
79,2,38,Y20_24,0,26514.5
79,2,38,Y25_29,0,24915.5
79,2,38,Y30_34,0,19946.5
79,2,38,Y35_39,0,16852
79,2,38,Y40_44,1,12240
79,2,38,Y45_49,0,11793
79,2,38,Y50_54,2,12246.5
79,2,38,Y55_59,1,11217.5
79,2,38,Y60_64,2,9377.5
79,2,38,Y65_69,3,7176.5
79,2,38,Y70_74,2,5062.5
79,2,38,Y75_79,1,3570
79,2,38,Y80_84,0,2008
79,2,38,Y85ABO,1,845
79,2,39,Y00_04,0,28463
79,2,39,Y05_09,0,30145
79,2,39,Y10_14,0,34358
79,2,39,Y15_19,0,33541.5
79,2,39,Y20_24,0,38482.5
79,2,39,Y25_29,1,31267.5
79,2,39,Y30_34,0,23960
79,2,39,Y35_39,0,21775
79,2,39,Y40_44,1,17097
79,2,39,Y45_49,1,17509.5
79,2,39,Y50_54,2,19132
79,2,39,Y55_59,5,18371
79,2,39,Y60_64,4,15461
79,2,39,Y65_69,1,11589.5
79,2,39,Y70_74,3,8656.5
79,2,39,Y75_79,1,6324
79,2,39,Y80_84,0,3240
79,2,39,Y85ABO,1,1479
79,2,40,Y00_04,0,20759
79,2,40,Y05_09,0,20446.5
79,2,40,Y10_14,0,22303
79,2,40,Y15_19,0,23782.5
79,2,40,Y20_24,0,28478
79,2,40,Y25_29,0,24560.5
79,2,40,Y30_34,0,17823.5
79,2,40,Y35_39,1,15274
79,2,40,Y40_44,0,11848.5
79,2,40,Y45_49,0,12639.5
79,2,40,Y50_54,1,14514.5
79,2,40,Y55_59,1,14466.5
79,2,40,Y60_64,1,11945
79,2,40,Y65_69,1,8781
79,2,40,Y70_74,1,6140.5
79,2,40,Y75_79,2,4736
79,2,40,Y80_84,1,2518
79,2,40,Y85ABO,0,1137
79,2,41,Y00_04,0,37749.5
79,2,41,Y05_09,0,42817.5
79,2,41,Y10_14,0,45319.5
79,2,41,Y15_19,0,41316.5
79,2,41,Y20_24,0,47665.5
79,2,41,Y25_29,0,47863
79,2,41,Y30_34,2,40169
79,2,41,Y35_39,2,33835.5
79,2,41,Y40_44,0,23400
79,2,41,Y45_49,0,21848
79,2,41,Y50_54,2,23627.5
79,2,41,Y55_59,2,23616
79,2,41,Y60_64,1,19329.5
79,2,41,Y65_69,6,14438.5
79,2,41,Y70_74,1,9855
79,2,41,Y75_79,3,8017.5
79,2,41,Y80_84,1,4211
79,2,41,Y85ABO,0,1873.5
79,2,42,Y00_04,0,41384.5
79,2,42,Y05_09,0,48720
79,2,42,Y10_14,0,53465
79,2,42,Y15_19,0,52115
79,2,42,Y20_24,1,53266.5
79,2,42,Y25_29,0,51290.5
79,2,42,Y30_34,0,46962.5
79,2,42,Y35_39,0,42528
79,2,42,Y40_44,1,28637.5
79,2,42,Y45_49,0,24371.5
79,2,42,Y50_54,4,22735.5
79,2,42,Y55_59,0,19176
79,2,42,Y60_64,1,15730
79,2,42,Y65_69,2,12414.5
79,2,42,Y70_74,1,8091
79,2,42,Y75_79,2,5792
79,2,42,Y80_84,2,2758.5
79,2,42,Y85ABO,0,1199
79,2,43,Y00_04,0,32340.5
79,2,43,Y05_09,0,37231
79,2,43,Y10_14,0,41442
79,2,43,Y15_19,0,39488
79,2,43,Y20_24,0,44140
79,2,43,Y25_29,0,40397
79,2,43,Y30_34,0,34368.5
79,2,43,Y35_39,0,30418.5
79,2,43,Y40_44,2,21397.5
79,2,43,Y45_49,0,19534
79,2,43,Y50_54,1,19742
79,2,43,Y55_59,1,18168
79,2,43,Y60_64,3,15225.5
79,2,43,Y65_69,4,11973
79,2,43,Y70_74,5,8303.5
79,2,43,Y75_79,2,5562
79,2,43,Y80_84,1,2497
79,2,43,Y85ABO,1,1048.5
79,2,44,Y00_04,0,3099.5
79,2,44,Y05_09,0,3721.5
79,2,44,Y10_14,0,4298.5
79,2,44,Y15_19,0,4764.5
79,2,44,Y20_24,0,5017
79,2,44,Y25_29,0,3765.5
79,2,44,Y30_34,0,3094.5
79,2,44,Y35_39,0,2865
79,2,44,Y40_44,0,2165.5
79,2,44,Y45_49,0,1862
79,2,44,Y50_54,0,2080.5
79,2,44,Y55_59,0,2258
79,2,44,Y60_64,0,1916
79,2,44,Y65_69,0,1580.5
79,2,44,Y70_74,0,1104
79,2,44,Y75_79,0,852.5
79,2,44,Y80_84,0,544
79,2,44,Y85ABO,0,345
79,2,45,Y00_04,0,12093.5
79,2,45,Y05_09,0,14342.5
79,2,45,Y10_14,0,15851
79,2,45,Y15_19,0,16501.5
79,2,45,Y20_24,0,16731.5
79,2,45,Y25_29,0,14804
79,2,45,Y30_34,0,13141.5
79,2,45,Y35_39,0,11822
79,2,45,Y40_44,0,8635
79,2,45,Y45_49,0,7727.5
79,2,45,Y50_54,1,7558
79,2,45,Y55_59,0,6618.5
79,2,45,Y60_64,5,5564
79,2,45,Y65_69,1,4202
79,2,45,Y70_74,3,2722.5
79,2,45,Y75_79,2,1902
79,2,45,Y80_84,0,1072
79,2,45,Y85ABO,1,524.5
79,2,46,Y00_04,0,8374
79,2,46,Y05_09,0,10197
79,2,46,Y10_14,0,11368
79,2,46,Y15_19,0,12732.5
79,2,46,Y20_24,0,12896.5
79,2,46,Y25_29,0,10090
79,2,46,Y30_34,2,8496.5
79,2,46,Y35_39,0,7827
79,2,46,Y40_44,0,5914
79,2,46,Y45_49,0,5303
79,2,46,Y50_54,1,5530.5
79,2,46,Y55_59,0,5041.5
79,2,46,Y60_64,1,4349.5
79,2,46,Y65_69,0,3278.5
79,2,46,Y70_74,0,2150.5
79,2,46,Y75_79,0,1409
79,2,46,Y80_84,0,753.5
79,2,46,Y85ABO,1,352
80,2,01,Y00_04,0,93474
80,2,01,Y05_09,0,109080
80,2,01,Y10_14,0,118274
80,2,01,Y15_19,0,106460
80,2,01,Y20_24,0,112408
80,2,01,Y25_29,2,133178
80,2,01,Y30_34,2,144819.5
80,2,01,Y35_39,3,139133
80,2,01,Y40_44,0,101270
80,2,01,Y45_49,2,66338
80,2,01,Y50_54,5,58463
80,2,01,Y55_59,4,46039.5
80,2,01,Y60_64,10,39391.5
80,2,01,Y65_69,7,32385.5
80,2,01,Y70_74,10,21723
80,2,01,Y75_79,9,14240
80,2,01,Y80_84,3,6951.5
80,2,01,Y85ABO,8,4302
80,2,02,Y00_04,0,48394
80,2,02,Y05_09,0,61120
80,2,02,Y10_14,0,71365
80,2,02,Y15_19,0,63674
80,2,02,Y20_24,0,60925.5
80,2,02,Y25_29,1,64499.5
80,2,02,Y30_34,0,68095
80,2,02,Y35_39,1,67389.5
80,2,02,Y40_44,4,47827
80,2,02,Y45_49,0,30707.5
80,2,02,Y50_54,4,28241
80,2,02,Y55_59,2,21435
80,2,02,Y60_64,2,16565.5
80,2,02,Y65_69,6,12700
80,2,02,Y70_74,2,7894.5
80,2,02,Y75_79,5,5018
80,2,02,Y80_84,1,2423.5
80,2,02,Y85ABO,0,1088.5
80,2,11,Y00_04,0,12418
80,2,11,Y05_09,0,13841.5
80,2,11,Y10_14,0,15832.5
80,2,11,Y15_19,0,15631
80,2,11,Y20_24,0,16824
80,2,11,Y25_29,0,16918
80,2,11,Y30_34,0,16113
80,2,11,Y35_39,0,14725
80,2,11,Y40_44,0,10245
80,2,11,Y45_49,1,7114
80,2,11,Y50_54,1,7934
80,2,11,Y55_59,0,6402
80,2,11,Y60_64,3,5600
80,2,11,Y65_69,1,4382.5
80,2,11,Y70_74,2,2858.5
80,2,11,Y75_79,1,1845
80,2,11,Y80_84,3,1043
80,2,11,Y85ABO,0,598
80,2,12,Y00_04,0,12969
80,2,12,Y05_09,0,14248.5
80,2,12,Y10_14,0,15478
80,2,12,Y15_19,0,13600.5
80,2,12,Y20_24,0,14297
80,2,12,Y25_29,0,15653.5
80,2,12,Y30_34,0,15095.5
80,2,12,Y35_39,1,13553.5
80,2,12,Y40_44,0,9314.5
80,2,12,Y45_49,0,6875.5
80,2,12,Y50_54,0,6610
80,2,12,Y55_59,1,5460.5
80,2,12,Y60_64,1,4986.5
80,2,12,Y65_69,0,3873
80,2,12,Y70_74,0,2469.5
80,2,12,Y75_79,0,1601.5
80,2,12,Y80_84,1,847.5
80,2,12,Y85ABO,1,492
80,2,17,Y00_04,0,29123.5
80,2,17,Y05_09,0,37849
80,2,17,Y10_14,0,40213
80,2,17,Y15_19,0,32363
80,2,17,Y20_24,0,32330
80,2,17,Y25_29,1,37588.5
80,2,17,Y30_34,0,39280.5
80,2,17,Y35_39,0,36322.5
80,2,17,Y40_44,0,24593.5
80,2,17,Y45_49,1,16309.5
80,2,17,Y50_54,0,15005
80,2,17,Y55_59,0,11473
80,2,17,Y60_64,2,9858.5
80,2,17,Y65_69,2,7487.5
80,2,17,Y70_74,3,4962
80,2,17,Y75_79,1,3265.5
80,2,17,Y80_84,0,1729.5
80,2,17,Y85ABO,1,825
80,2,21,Y00_04,0,24926
80,2,21,Y05_09,0,31624
80,2,21,Y10_14,0,35020.5
80,2,21,Y15_19,0,29492
80,2,21,Y20_24,0,29787
80,2,21,Y25_29,1,33418.5
80,2,21,Y30_34,0,33796
80,2,21,Y35_39,1,30144
80,2,21,Y40_44,0,21004
80,2,21,Y45_49,1,14360.5
80,2,21,Y50_54,2,14179.5
80,2,21,Y55_59,5,11928
80,2,21,Y60_64,2,9348
80,2,21,Y65_69,3,7240
80,2,21,Y70_74,0,5015
80,2,21,Y75_79,0,3322.5
80,2,21,Y80_84,2,1642
80,2,21,Y85ABO,1,781
80,2,22,Y00_04,0,8504
80,2,22,Y05_09,0,11277.5
80,2,22,Y10_14,0,13100.5
80,2,22,Y15_19,0,11426.5
80,2,22,Y20_24,0,11756
80,2,22,Y25_29,0,11851
80,2,22,Y30_34,0,11048
80,2,22,Y35_39,0,10374.5
